1685637195.8810651,644,0.15457181632518768
1685639343.6017706,1289,0.10301719605922699
1685641509.6881166,1934,0.0927170068025589
1685643663.4803588,2579,0.09116776287555695
1685645819.5973034,3224,0.08842206746339798
1685647972.199783,3869,0.09221082180738449
1685650118.1034195,4514,0.09185802191495895
1685652261.3869305,5159,0.09277069568634033
1685654403.2827673,5804,0.09518659859895706
1685656539.1737187,6449,0.09481846541166306
1685658690.237415,7094,0.09763318300247192
1685660855.227367,7739,0.09803199768066406
1685663003.743482,8384,0.0958155021071434
1685665157.6677709,9029,0.09705029428005219
1685667288.7453094,9674,0.09517893195152283
1685669437.68552,10319,0.09396714717149734
1685671583.817583,10964,0.09302379190921783
1685673727.1136413,11609,0.08777015656232834
1685675862.6611743,12254,0.08566870540380478
1685678034.285808,12899,0.08386636525392532
1685680193.5369043,13544,0.0825548768043518
1685682341.6291351,14189,0.0788811668753624
1685684494.2151468,14834,0.07766171544790268
1685686645.0141492,15479,0.07828294485807419
1685688807.537645,16124,0.07472427934408188
1685690954.5948431,16769,0.07487767189741135
1685693091.3703134,17414,0.0739036425948143
1685695238.3003464,18059,0.07216265797615051
1685697439.5475972,18704,0.07274553924798965
1685699643.1490185,19349,0.07039866596460342
1685701790.0272827,19994,0.06953967362642288
1685703947.1736128,20639,0.06797508895397186
1685706122.3402834,21284,0.06944763660430908
1685708264.1091845,21929,0.07005353271961212
1685710419.2008028,22574,0.06651020795106888
1685712567.5830631,23219,0.06572791188955307
1685714711.1890361,23864,0.06474621593952179
1685716850.5281758,24509,0.06576626002788544
1685719020.3037958,25154,0.06430137902498245
1685721175.8068616,25799,0.0649532899260521
1685723338.9342418,26444,0.06467718631029129
1685725480.995184,27089,0.0630282387137413
1685727637.5848942,27734,0.06391023844480515
1685729788.1055574,28379,0.063189297914505
1685731941.2581835,29024,0.06147899478673935
1685734096.9986,29669,0.061310265213251114
1685736240.2869318,30314,0.06219226121902466
1685738387.2522895,30959,0.0627291277050972
1685740562.417616,31604,0.06190848723053932
1685742739.4133565,32249,0.06058165803551674
1685744880.7008443,32894,0.05959228798747063
1685747030.8612912,33539,0.06060466542840004
1685749172.6283967,34184,0.06026720628142357
1685751330.4216645,34829,0.06044360622763634
1685753489.6882265,35474,0.05844952538609505
1685755673.264857,36119,0.05908609926700592
1685757830.5475316,36764,0.05871029198169708
1685759978.3596487,37409,0.058112066239118576
1685762127.0130103,38054,0.05714570730924606
1685764261.1806962,38699,0.05887902155518532
1685766401.4990265,39344,0.0572223998606205
1685768563.871455,39989,0.057375792413949966
1685770721.0335553,40634,0.05753685161471367
1685772855.1650171,41279,0.05760587751865387
1685774988.9885724,41924,0.05634807422757149
1685777134.9720643,42569,0.05646311864256859
1685779292.617395,43214,0.05669320374727249
1685781445.2297752,43859,0.05534336343407631
1685783589.3546343,44504,0.05603362247347832
1685785723.5579915,45149,0.05507493019104004
1685787869.178023,45794,0.055266670882701874
1685790034.7818477,46439,0.05573451146483421
1685792177.3321886,47084,0.055427730083465576
1685794330.556164,47729,0.05492154136300087
1685796485.9689975,48374,0.054660774767398834
1685798621.640232,49019,0.05523599311709404
1685800780.4157438,49664,0.054645437747240067
1685802920.5337565,50309,0.05420060455799103
1685805055.6247199,50954,0.05407789349555969
1685807200.0713096,51599,0.05471446365118027
1685809358.135984,52244,0.053748100996017456
1685811495.9637325,52889,0.053702086210250854
1685813592.9680731,53534,0.05387081578373909
1685815627.2524364,54179,0.053456660360097885
1685817666.4704862,54824,0.05328026041388512
1685819701.5218494,55469,0.05388615280389786
1685821741.5436862,56114,0.05239826440811157
1685823786.5335724,56759,0.05250563845038414
1685825822.9189749,57404,0.05337996408343315
1685827861.303892,58049,0.05347199738025665
1685829896.9162934,58694,0.05263601988554001
1685831940.17735,59339,0.05246729031205177
1685833987.357535,59984,0.05324958264827728
1685836022.231876,60629,0.05262067914009094
1685838062.3264291,61274,0.05265902727842331
1685840104.293298,61919,0.052896782755851746
1685842138.4986892,62564,0.052290890365839005
1685844178.3327153,63209,0.05109444260597229
1685846209.5478368,63854,0.05245194956660271
1685848250.723324,64499,0.051309190690517426
