1686277667.3820305,644,0.8998749852180481
1686279773.110019,1289,0.6634131073951721
1686281881.5714786,1934,0.44358664751052856
1686283989.0066023,2579,0.3240138292312622
1686286100.9494202,3224,0.263446182012558
1686288203.4869688,3869,0.2259475737810135
1686290316.7245057,4514,0.20633432269096375
1686292433.453665,5159,0.19059960544109344
1686294571.0656292,5804,0.18107789754867554
1686296721.8032541,6449,0.17326569557189941
1686298895.8323374,7094,0.16247564554214478
1686301061.2292612,7739,0.15988382697105408
1686303232.213369,8384,0.1531561315059662
1686305403.1224062,9029,0.14962685108184814
1686307572.538817,9674,0.145932137966156
1686309730.78663,10319,0.13837726414203644
1686311894.1382139,10964,0.1352156102657318
1686314058.062297,11609,0.12834087014198303
1686316221.3428988,12254,0.12554685771465302
1686318387.6377227,12899,0.12038160115480423
1686320552.9997635,13544,0.11620896309614182
1686322713.8720324,14189,0.11508768051862717
1686324880.8383045,14834,0.11010624468326569
1686327048.6146035,15479,0.11131943762302399
1686329217.1580117,16124,0.10677916556596756
1686331380.4795327,16769,0.10707326978445053
1686333541.8924868,17414,0.104426309466362
1686335704.3375416,18059,0.10462850332260132
1686337868.2491615,18704,0.09926105290651321
1686340028.0595784,19349,0.09948163479566574
1686342189.287587,19994,0.09655895084142685
1686344346.5359874,20639,0.09666924178600311
1686346504.2577019,21284,0.09514356404542923
1686348666.3841038,21929,0.09448181837797165
1686350826.862307,22574,0.09348920732736588
1686352984.8524258,23219,0.09196352958679199
1686355144.4674118,23864,0.09168780595064163
1686357303.0252223,24509,0.09168780595064163
1686359466.0228355,25154,0.09117311984300613
1686361631.1697993,25799,0.08988640457391739
1686363790.4941478,26444,0.0902356505393982
1686365952.2826457,27089,0.09062166512012482
1686368116.0239582,27734,0.08983125537633896
1686370286.2727203,28379,0.08913275599479675
1686372466.018968,29024,0.08716591447591782
1686374640.9699957,29669,0.08703724294900894
1686376824.057761,30314,0.08426161110401154
1686379003.6036346,30959,0.0869637131690979
1686381182.2375312,31604,0.08641226589679718
1686383354.0229867,32249,0.08490496873855591
1686385519.1324787,32894,0.0850520208477974
1686387683.4568174,33539,0.08404102921485901
1686389848.66226,34184,0.08306679874658585
1686392012.1660585,34829,0.08341605216264725
1686394164.1840043,35474,0.08170655369758606
1686396298.14909,36119,0.08258887380361557
1686398434.965704,36764,0.08354472368955612
1686400569.4600344,37409,0.08137568831443787
1686402713.0819998,38054,0.08262564241886139
1686404869.3582792,38699,0.08200066536664963
1686407029.656773,39344,0.08190875500440598
1686409186.788443,39989,0.08205580711364746
1686411322.0517683,40634,0.08139406889677048
1686413382.560347,41279,0.0822947695851326
1686415426.0997055,41924,0.08080585300922394
1686417480.4519665,42569,0.08087938278913498
1686419537.8215628,43214,0.0812653973698616
1686421591.0532095,43859,0.07997867465019226
1686423654.2482398,44504,0.0779750719666481
1686425721.5883758,45149,0.07887578010559082
